id,title,time,content,url
380,Binance Launches Twelfth Phase of Binance Lending Products,2020-02-01 06:59:29+00,"Fellow Binancians,
Binance will launch the twelfth phase of Binance Lending Products at 2020/02/03 12:00 PM (UTC), where 30-day fixed term lending products will be made available. Further details are below: 

Subscription Format: First-come-first-served basis.
Subscription Period: From 2020/02/03 12:00  PM (UTC) to 2020/02/04 12:00 PM (UTC).
Interest Calculation Period: 2020/02/04 12:00  PM (UTC) to 2020/03/05 12:00 PM (UTC).
Interest Payout Time: Immediately after loan term matures. 

Lending Product Details (Subscribe now)




Digital Asset


Term to Maturity


Total Subscription Cap


Individual Cap


Annualized Interest Rate


Lot Size


Interest Per Lot at Maturity




BUSD


30 days


10,000,000 BUSD


2,000,000 BUSD


6%


100 BUSD


0.49315 
BUSD




USDT


30 days


10,000,000 USDT


2,000,000 USDT


5.5%


100 USDT


0.45205 USDT




Note:

Refer here for the Binance Lending User Guide;
Please refer to Binance Terms of Use prior to using any products on the Binance Lending platform. 

Thanks for your support!
Binance Team
2020/02/01
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360039022492-Binance-Launches-Twelfth-Phase-of-Binance-Lending-Products
381,"Adjustment to the Daily Interest Rates For Borrowing USDT ,USDC and BUSD",2020-02-04 01:59:08+00,"Fellow Binancians,
Binance will increase the daily interest rate for borrowing USDT to 0.0325% (from 0.0275%), USDC to 0.025% (from 0.02%), and BUSD to 0.015% (from 0.01%), starting from 2020/02/04 4:00 AM (UTC). 
Please note that after the above time, all existing borrowed balances will have the daily interest rate automatically updated.
For further details, please refer to the full list of borrowing interest rates here.
Thanks for your support!
Binance Team
2020/02/04
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360039074792-Adjustment-to-the-Daily-Interest-Rates-For-Borrowing-USDT-USDC-and-BUSD
382,Introducing the WazirX (WRX) Token Sale on Binance Launchpad,2020-01-21 12:51:24+00,"Fellow Binancians,
Binance is excited to announce the next project on Binance Launchpad - WazirX (WRX). The WazirX token sale will follow a lottery format, with the recording of user BNB balances already having started at 2020/01/04 00:00 AM (UTC). 
Binance will record user BNB balances for 30 days from 2020/01/04 00:00 AM (UTC) to 2020/02/03 00:00 AM (UTC). The final BNB holding amount for each user will be determined as the average of the 30 days, but using the Daily Average BNB Balance calculation previously announced here.
WRX Token Sale Details: 

Token Name: WazirX (WRX)
Launchpad Hard Cap: 2,000,000 USD
Total Token Supply: 1,000,000,000 WRX
Total Tokens Allocated to Binance Launchpad: 100,000,000 WRX (10% of Total Token Supply)
Public Sale Token Price: 1 WRX = 0.02 USD (price in BNB will be determined prior to the lottery draw date)
Token Sale Format: Lottery
Max Number of Winning Lottery Tickets: 10,000
Allocation Per Winning Ticket: 200 USD (10,000 WRX)
Supported Sessions: BNB only
WRX will be issued as a BEP2 asset on Binance Chain. 

Lottery Timeline:

2020/01/04 00:00 AM (UTC) to 2020/02/03 00:00 AM (UTC): During this period, user BNB balances will be calculated in hourly snapshots for each day over a 30-day period. Your final average daily BNB balance over these 30 days will determine the number of tickets that you will be able to claim.
2020/02/03 06:00 AM (UTC): Ticket claim will open at this time for all eligible users for a 24 hour period. Users must also sign the Token Purchase Agreement at the same time, prior to completing the ticket claim. Please note that users will only be able to claim tickets once. 
2020/02/04 06:00 AM (UTC): Ticket claim closes and the lottery draw begins.
2020/02/04 08:00 AM (UTC): Winning tickets are announced and the respective BNB will be deducted from each winning users’ accounts. Please ensure you have sufficient BNB in your spot exchange account to be deducted within 24 hours if you have a winning ticket. Please note that BNB in open orders, margin accounts, lending products, sub-accounts, futures accounts, or fiat accounts will not be eligible to be deducted.

Lottery Ticket Allocation
Users will be able to claim up to a maximum of 10 lottery tickets based on their daily average BNB holdings (represented by X below) over the 30-day period leading up to the ticket claim date.
For example, 50 ≤  X < 100 means that your average BNB balance over the entire specified period is kept at 50 BNB or more, but does not exceed 100 BNB. 




Daily Average BNB balance (X)


No. of Lottery Tickets




50 ≤  X < 100


1




100 ≤  X < 150


2




150 ≤  X < 200


3




200 ≤  X < 250


4




250 ≤  X < 300


5




300 ≤  X < 350


6




350 ≤  X < 400


7




400 ≤  X < 450


8




450 ≤  X < 500


9




>=500


10




To learn more about WazirX (WRX), read Binance Research's in-depth report here.
For more details on our 12th Launchpad project WazirX, read our blog post here.
WazirX Project Links:
Website: https://wazirx.com/
Whitepaper: WazirX (WRX)
Telegram: https://t.me/wazirx 
Twitter: https://twitter.com/wazirxindia 
Medium: https://medium.com/@wazirx 
Facebook: https://www.facebook.com/wazirx/ 
LinkedIn: https://www.linkedin.com/company/wazirx/ 
Youtube: https://www.youtube.com/wazirx 
Reminder: Users need to complete their account verification and also be from an eligible jurisdiction to participate in this token sale. 
* Users from the following countries or regions will not be able to participate in token sales on the Binance Launchpad platform: 
Belarus, Democratic Republic of Congo, Cuba, Iraq, Iran, Mainland China, North Korea,  Sudan, Syria, United States of America and its territories (American Samoa, Guam, the Northern Mariana Islands, Puerto Rico, and the U.S. Virgin Islands), Zimbabwe.
Risk warning:
All investments are subject to high market risk. Please make your investments very cautiously. Binance will choose high-quality projects, but will not be responsible for any investment losses.
Thanks for your support!
Binance Team
2020/01/21
 
Find us on 
Telegram: https://t.me/binanceexchange 
Twitter: https://twitter.com/binance 
Facebook: https://www.facebook.com/binance  
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360039024731-Introducing-the-WazirX-WRX-Token-Sale-on-Binance-Launchpad
186,Binance Lists ADA,2017-11-30 12:26:29+00,"Fellow Binancians,
ADA/BTC and ADA/ETH trading pairs are now available on Binance. You can start depositing and trading ADA now.
Details:

About Cardano (ADA)
Fees
Rules

Risk warning: cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thanks for your support!
Binance Team2017/11/30
 
Find us on 
Telegram: https://t.me/binanceexchangeTwitter: https://twitter.com/binance_2017",https://binance.zendesk.com/hc/en-us/articles/115003098851-Binance-Lists-ADA
187,Binance Lists TNT,2017-11-22 10:06:48+00,"Fellow Binancians,
TNT/BTC and TNT/ETH trading pairs are now available on Binance. You can start depositing and trading TNT now.
Details:

About Tierion (TNT)
Fees
Rules

Risk warning: cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thanks for your support!
Binance Team
2017/11/22
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance_2017",https://binance.zendesk.com/hc/en-us/articles/115002907731-Binance-Lists-TNT
188,Binance Lists RDN,2017-11-09 11:13:04+00,"Fellow Binancians,
RDN/BNB, RDN/BTC and RDN/ETH trading pairs are now available on Binance. You can start depositing and trading RDN now.
Details:

About Raiden Network (RDN)
Fees
Rules

Risk warning: cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thanks for your support!
Binance Team
2017/11/09
 
Find us on 
Telegram: https://t.me/binanceexchangeTwitter: https://twitter.com/binance_2017",https://binance.zendesk.com/hc/en-us/articles/115002668532-Binance-Lists-RDN
189,Binance Lists ENJ,2017-11-03 03:35:17+00,"Fellow Binancians,
ENJ/BTC and ENJ/ETH trading pairs are now available on Binance. You can start depositing and trading ENJ now.
Details:

About Enjin (ENJ)
Fees
Rules

Risk warning: cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thanks for your support!
Binance Team
2017/11/03
 
Find us on 
Telegram: https://t.me/binanceexchangeTwitter: https://twitter.com/binance_2017",https://binance.zendesk.com/hc/en-us/articles/115002560032-Binance-Lists-ENJ
190,Binance Lists LRC,2017-10-30 03:43:29+00,"Fellow Binancians,
LRC/BTC and LRC/ETH trading pairs are now available on Binance. You can start depositing and trading LRC now.
Details:

About Loopring (LRC)
Fees
Rule

Risk warning: cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thank you for your support!
Binance Team
2017/10/30
 
Find us on 
Telegram: https://t.me/binanceexchangeTwitter: https://twitter.com/binance_2017",https://binance.zendesk.com/hc/en-us/articles/115002456831-Binance-Lists-LRC
191,Binance Lists MTH,2017-10-13 03:45:45+00,"Fellow Binancians,
MTH/BTC and MTH/ETH trading pairs are now available on Binance. You can start depositing and trading MTH now.
Details:

About Monetha (MTH)
Fees
Rule

Risk warning: cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thank you for your support!
Binance Team
2017/10/13 
 
Find us on 
Telegram: https://t.me/binanceexchangeTwitter: https://twitter.com/binance_2017",https://binance.zendesk.com/hc/en-us/articles/115002043111-Binance-Lists-MTH
217,Binance Lists Waves (WAVES),2017-12-15 12:24:28+00,"Fellow Binancians,
WAVES/BNB, WAVES/BTC and WAVES/ETH trading pairs are now available on Binance. You can start depositing and trading WAVES now.
Details:

About Waves (WAVES)
Fees
Rules

Risk warning: cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thanks for your support!
Binance Team
2017/12/15
 
Find us on 
Telegram: https://t.me/binanceexchangeTwitter: https://twitter.com/binance_2017",https://binance.zendesk.com/hc/en-us/articles/115003455711-Binance-Lists-Waves-WAVES-
348,"Binance Adds BUSD Trading Pairs for ATOM, DASH, NEO, WAVES & XTZ",2020-02-11 03:59:07+00,"Fellow Binancians,
Binance will open trading for ATOM/BUSD, DASH/BUSD, NEO/BUSD, WAVES/BUSD and XTZ/BUSD trading pairs at 2020/02/11 8:00 AM (UTC).
Risk warning: Cryptocurrency trading is subject to high market risk. Please make your trades cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your trading losses.
Thanks for your support!
Binance Team
2020/02/11
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360039671311-Binance-Adds-BUSD-Trading-Pairs-for-ATOM-DASH-NEO-WAVES-XTZ
383,"Binance Adds BUSD Margin Pairs for BCH, EOS, XRP and LTC",2020-02-03 11:11:48+00,"Fellow Binancians,
Binance’s Margin Trading platform has added BCH/BUSD, EOS/BUSD, XRP/BUSD and LTC/BUSD to its list of available trading pairs.
For a list of all supported assets and trading pairs for margin trading, please refer to: Margin Data.
Thanks for your support!
Binance Team
2020/02/03
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360039046272-Binance-Adds-BUSD-Margin-Pairs-for-BCH-EOS-XRP-and-LTC
140,Binance Adds Margin Trading for DASH and ZEC,2019-09-18 08:01:08+00,"Fellow Binancians,
Binance’s Margin Trading platform has added the following assets and trading pairs:
New Margin Assets: DASH, ZEC
New Borrowable Assets: DASH, ZEC
New Margin Pairs: DASH/BTC, DASH/USDT, ZEC/BTC, ZEC/USDT
For a list of all supported assets and trading pairs for margin trading, please refer to: https://www.binance.com/en/margin-fee .
Thanks for your support!
Binance Team
2019/09/18
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360033850511-Binance-Adds-Margin-Trading-for-DASH-and-ZEC
141,Binance Adds Multiple USDT Trading Pairs,2019-08-26 08:43:18+00,"Fellow Binancians,
Binance will open trading for DENT/USDT, MFT/USDT, KEY/USDT, STORM/USDT, DOCK/USDT, WAN/USDT, FUN/USDT and CVC/USDT trading pairs at 2019/08/27 4:00 AM (UTC).
Risk warning: cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thanks for your support!
Binance Team
2019/08/26
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance  
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360032561852-Binance-Adds-Multiple-USDT-Trading-Pairs
142,Binance Lists Second BEP2 Community Listing Project - TomoChain (TOMO),2019-08-23 13:41:05+00,"Fellow Binancians,
For the second month of the BEP2 community listing program, there were 11  candidates that met the requirements: BZNT-464, COS-2E4, DOS-120, LTO-BDF, MEETONE-031, PVT-554, RAVEN-F66, SPNDB-916, TOMOB-4BC, TOP-491, VRAB-B56.
In selecting the winning project, factors considered included authenticity of trading volume on Binance DEX, tight bid/ask spread on each trading pair, depth of order book on Binance DEX, as well as various other factors.
We would like to congratulate TomoChain for being selected as the second BEP2 community listing project. 
Projects that were not selected this time are still eligible to participate in the BEP2 community listing program going forward. Please note that we have made the following changes to the community listing program.
Binance will list TomoChain (TOMO) and open trading for TOMO/BNB, TOMO/BTC, TOMO/USDT and TOMO/USDC trading pairs at 2019/08/24 1:00 PM (UTC). Users can now start depositing TOMO in preparation for trading.
TOMO Listing Fee: 0 BNB. 
Note:

Binance is listing the mainnet version of TOMO as the default token. Users will only be able to withdraw the mainnet version of TOMO tokens. 
You may deposit BEP2 TOMO tokens to your Binance account by depositing to your BNB deposit address, along with your memo.

Details:

About TomoChain (TOMO)
Fees
Rules
TomoChain (TOMO) Research Report

Risk warning: Cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thanks for your support!
Binance Team
2019/08/23
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360032514812-Binance-Lists-Second-BEP2-Community-Listing-Project-TomoChain-TOMO-
143,Binance Completes WINk Lottery Draw and Will Open Trading For WIN,2019-07-31 08:12:17+00,"Fellow Binancians,
Binance has completed the WINk lottery draw, with a 23.87% ratio of winning tickets and 93.73% of participants winning at least one ticket. The results of the lottery draw are summarized below.




No. of Digits


Tail Digits Drawn in the Lottery


No. of Winning Tickets




1 Tail Digit


2,3


167,562




2 Tail Digits


10, 26, 64 


25,134




3 Tail Digits


037, 084, 328, 454, 455, 869, 875, 939


6,701




4 Tail Digits


0896, 1224, 2700, 3590, 4071, 6675, 9181


587




5 Tail Digits


60130


8




6 Tail Digits


011197, 096877, 228866, 328841, 340904, 440145, 587646, 800965


8



 

Total 


200,000




 
Binance will also open trading for WIN/BNB, WIN/BTC, WIN/USDT  and WIN/USDC trading pairs at 2019/08/01 10:00 AM (UTC).
WINk Listing Fee: 0 BNB.
Note:

Please ensure that you have sufficient BNB in your account based on the number of your winning tickets. We have started deducting BNB from winning accounts at 2019/07/31 08:00 AM (UTC), and users will have 24 hours until 2019/08/01 08:00 AM (UTC) to credit their accounts with BNB, at which point the distribution of WIN will be complete. 
The token purchase price was set at 1 WIN = 0.00000455 BNB/ 0.0001201 USD (using a BNB price of 26.3874 USD). as per the previous announcement here.
The WINk (WIN) TRC20 token smart contract is available on the explorer here https://tronscan.org/#/contract/TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7 

For a full recap of the WINk token sale, read our blog post here.
To learn more about the WINk project, read the in-depth report by Binance Research here.
Details:

About WINk (WIN)
Fees
Rules

Risk warning: Cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thanks for your support!
Binance Team
2019/07/31
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360031456871-Binance-Completes-WINk-Lottery-Draw-and-Will-Open-Trading-For-WIN
192,Binance Lists MTL,2017-10-09 06:25:01+00,"Fellow Binancians,
MTL/BTC and MTL/ETH trading pairs are now available on Binance. You can start depositing and trading MTL now.
Details:

About Metal (MTL)
Fees
Rule

Risk warning: cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thank you for your support!
Binance Team
2017/10/09
 
Find us on 
Telegram: https://t.me/binanceexchangeTwitter: https://twitter.com/binance_2017",https://binance.zendesk.com/hc/en-us/articles/115001960431-Binance-Lists-MTL
166,Binance Lists Beam (BEAM),2019-09-20 04:22:07+00,"Fellow Binancians,
Binance will list Beam (BEAM) and open trading for BEAM/BNB, BEAM/BTC and BEAM/USDT trading pairs at 2019/09/20 12:00 PM (UTC). Users can now start depositing BEAM in preparation for trading.
BEAM Listing Fee: 0 BNB. 
Details:

About Beam (BEAM)
BEAM Project Research Report
BEAM Block Explorer
Fees
Rules

Risk warning: Cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thanks for your support!
Binance Team
2019/09/20
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360033568792-Binance-Lists-Beam-BEAM-
167,Binance Lists Chiliz (CHZ),2019-09-05 03:47:35+00,"Fellow Binancians,
Binance will list Chiliz (CHZ) and open trading for CHZ/BNB, CHZ/BTC and CHZ/USDT trading pairs at 2019/09/06 4:00 AM (UTC). Users can now start depositing CHZ in preparation for trading.
CHZ Listing Fee: 0 BNB. 
Note:

Binance is listing the BEP2 version of CHZ as the default token. Users will only be able to withdraw the BEP2 version of CHZ tokens.
You may deposit ERC20 CHZ tokens to your Binance account by depositing to your ETH deposit address.

Details:

About Chiliz (CHZ)
Fees
Rules
CHZ Token/Asset Explorers: BEP2, ERC20

Risk warning: Cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thanks for your support!
Binance Team
2019/09/05
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360033377831-Binance-Lists-Chiliz-CHZ-
168,Binance Adds NPXS/USDT and NPXS/USDC Trading Pairs,2019-08-13 07:24:06+00,"Fellow Binancians,
Binance will open trading for NPXS/USDT and NPXS/USDC trading pairs at 2019/08/13 11:00 AM (UTC).
Risk warning: cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thanks for your support!
Binance Team
2019/08/13
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance  
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360032275071-Binance-Adds-NPXS-USDT-and-NPXS-USDC-Trading-Pairs
169,Binance Will List Dusk Network (DUSK),2019-07-22 07:20:13+00,"Fellow Binancians,
Binance will list Dusk Network (DUSK) and open trading for DUSK/BNB, DUSK/BTC, DUSK/USDT, DUSK/USDC and DUSK/PAX trading pairs at 2019/07/22 10:00 AM (UTC). Users can now start depositing DUSK in preparation for trading.
The Dusk Network team will donate 3,012 BNB to the Blockchain Charity Foundation in appreciation for this listing.

You may deposit ERC20 DUSK tokens to your Binance account by depositing to your ETH deposit address.
We are listing the BEP2 version of DUSK as the default token. Users will only be able to withdraw the BEP2 version of DUSK tokens. 
The DUSK token asset page is available on the Binance Chain explorer here https://explorer.binance.org/asset/DUSK-45E.

To learn more about the Dusk Network project, read the in-depth report by Binance Research here.
Details:

About Dusk Network (DUSK)
Fees
Rules

Risk warning: Cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thanks for your support!
Binance Team
2019/07/22
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360030822232-Binance-Will-List-Dusk-Network-DUSK-
170,Binance Will List Algorand (ALGO),2019-06-21 02:39:00+00,"Fellow Binancians,
Binance will list Algorand (ALGO) and open trading for ALGO/BNB, ALGO/BTC, ALGO/USDT, ALGO/TUSD, ALGO/PAX and ALGO/USDC trading pairs at 2019/06/22 0:00 AM (UTC). Users can now start depositing ALGO in preparation for trading.
ALGO Listing Fee: 0 BNB.
To learn more about Algorand, read Binance Research’s in-depth project report here: Algorand (ALGO) 
Details:

About Algorand (ALGO)
Fees
Rules

Risk warning: Cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thanks for your support!
Binance Team
2019/06/21
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360029772691-Binance-Will-List-Algorand-ALGO-
177,Binance Supports ONT Mainnet Swap and Adds ONT/USDT Trading Pair,2018-06-08 06:38:34+00,"Fellow Binancians,
Binance would like to confirm that we will support the ONT Mainnet Token Swap. We will handle all technical requirements involved for all users holding ONT. 
The swap is scheduled to occur on 2018/06/30. Binance will also distribute the corresponding ONG on a monthly basis to all ONT holders.
Official Announcement from ONT: MainNet ONT Token Swap Notice
Binance will also open trading for ONT/USDT trading pair at 2018/06/08 7:00 AM (UTC).
Details:

About Ontology (ONT)
Fees
Rules

Risk warning: cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Learn more about Ontology (ONT)!
Thanks for your support!
Binance Team
2018/06/08
 
Find us on 
Telegram: https://t.me/binanceexchangeTwitter: https://twitter.com/binance",https://binance.zendesk.com/hc/en-us/articles/360004692771-Binance-Supports-ONT-Mainnet-Swap-and-Adds-ONT-USDT-Trading-Pair-
178,Binance Lists QuarkChain (QKC),2018-06-04 05:58:00+00,"Fellow Binancians,
Binance will open trading for QKC/BTC and QKC/ETH trading pairs at 2018/06/04 09:00 AM (UTC). Users can now start depositing QKC in preparation for trading.
Details:

About QuarkChain (QKC)
Fees
Rules

Risk warning: Cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Learn more about QuarkChain (QKC)!
Thanks for your support!
Binance Team
2018/06/04
 
Find us on 
Telegram: https://t.me/binanceexchangeTwitter: https://twitter.com/binance",https://binance.zendesk.com/hc/en-us/articles/360004451332-Binance-Lists-QuarkChain-QKC-
193,Binance will List STRAT Market,2017-09-12 06:06:37+00,"Fellow Binancians,
We will add STRAT/BTC, STRAT/ETH trading pairs on Binance exchange on 2017/09/14, 4:00 AM (UTC).  You can start to deposit STRAT here.
Details:

About Stratis (STRAT)
Fees
Rule

Risk warning: cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make our best effort to choose high-quality coins, but will not be responsible for your investment losses.
Thank you for your support!
Binance Team
2017/09/12",https://binance.zendesk.com/hc/en-us/articles/115001522771-Binance-will-List-STRAT-Market
194,Binance Adds Margin Trading for ONT & ADA,2019-07-26 06:03:13+00,"Fellow Binancians,
Binance’s Margin Trading platform has added the following assets and trading pairs:
New Margin Assets: ONT, ADA
New Borrowable Assets: ONT, ADA
New Margin Pairs: ONT/BTC, ONT/USDT, ADA/USDT and ADA/BTC.
For a list of all supported assets and trading pairs for margin trading, please refer to: https://www.binance.com/en/margin-fee#indexprice .
Thanks for your support!
Binance Team
2019/07/26
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360030963692-Binance-Adds-Margin-Trading-for-ONT-ADA
195,The Announcement for BCC Distribution,2017-08-02 06:22:48+00,"Dear all,
Binance will open the channel for BCC/BTC trading on 3pm August 2nd, 2017 ( Beijing time). In order to ensure the security of your assets, the transferal & withdrawal time will be announced after the blockchain is stable.

About Bitcoin Cash(BCC)
Fees
Rule

Thanks for your support!
Binance Team
August 2nd, 2017",https://binance.zendesk.com/hc/en-us/articles/115000906991-The-Announcement-for-BCC-Distribution-
197,Binance Lists Mithril (MITH),2018-11-15 08:03:07+00,"Fellow Binancians,
Binance will open trading for MITH/BTC and MITH/BNB trading pairs at 2018/11/15 2:00 PM (UTC). Users can now start depositing MITH in preparation for trading.
The Mithril team will donate a 20,000 BNB equivalent amount to the Blockchain Charity Foundation in appreciation for this listing.
Learn more about the Mithril (MITH) project in our in-depth Binance Research report. 
Details:

About Mithril (MITH)
Fees
Rules

Risk warning: Cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Learn more about Mithril (MITH)!
Thanks for your support!
Binance Team
2018/11/15
 
Find us on 
Telegram: https://t.me/binanceexchangeTwitter: https://twitter.com/binance",https://binance.zendesk.com/hc/en-us/articles/360019834291-Binance-Lists-Mithril-MITH-
198,"Binance Adds USDS/USDT, USDS/PAX, USDS/TUSD and USDS/USDC Trading Pairs",2019-02-13 05:24:16+00,"Fellow Binancians,
Binance will open trading for USDS/USDT, USDS/PAX, USDS/TUSD and USDS/USDC trading pairs at 2019/02/14 10:00 AM (UTC).
Risk warning: cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thanks for your support!
Binance Team
2019/02/13
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance",https://binance.zendesk.com/hc/en-us/articles/360023302871-Binance-Adds-USDS-USDT-USDS-PAX-USDS-TUSD-and-USDS-USDC-Trading-Pairs
199,Binance Will Add Additional Trading Pairs for ZEC,2019-03-20 05:50:39+00,"Fellow Binancians,
Binance will open trading for ZEC/BNB, ZEC/USDT, ZEC/PAX, ZEC/TUSD and ZEC/USDC trading pairs at 2019/03/21 4:00 AM (UTC).
Risk warning: cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Thanks for your support!
Binance Team
2019/03/20
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance",https://binance.zendesk.com/hc/en-us/articles/360025239772-Binance-Will-Add-Additional-Trading-Pairs-for-ZEC
200,Binance Will List Cosmos (ATOM),2019-04-28 08:43:21+00,"Fellow Binancians,
Binance will open trading for ATOM/BNB, ATOM/BTC and ATOM/USDT trading pairs at 2019/04/29 4:00 AM (UTC). Users can now start depositing ATOM in preparation for trading.
Cosmos Listing Fee: 0 BNB 
Learn more about the Cosmos (ATOM) project in our in-depth Binance Research report.
Details:

About Cosmos (ATOM)
Fees
Rules

Risk warning: Cryptocurrency investment is subject to high market risk. Please make your investments cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your investment losses.
Learn more about Cosmos (ATOM)!
Thanks for your support!
Binance Team
2019/04/28
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance",https://binance.zendesk.com/hc/en-us/articles/360027707351-Binance-Will-List-Cosmos-ATOM-
